Stimmen,Name,Partei,Wahlbezirk,Wahlbezirk ID,Stadt,Incumbent
51.0,Weber,FDP,Petrus-Gemeindehaus,Petrus-Gemeindehaus,Schwelm,0.0
73.0,Rindermann,GRÜNE,Petrus-Gemeindehaus,Petrus-Gemeindehaus,Schwelm,1.0
39.0,Dr. Bockelmann,SWG/BfS,Petrus-Gemeindehaus,Petrus-Gemeindehaus,Schwelm,1.0
38.0,Senge,DIE LINKE,Petrus-Gemeindehaus,Petrus-Gemeindehaus,Schwelm,0.0
61.0,Thiel,DIE BÜRGER,Petrus-Gemeindehaus,Petrus-Gemeindehaus,Schwelm,0.0
5.0,Kleppe,BZEN,Petrus-Gemeindehaus,Petrus-Gemeindehaus,Schwelm,0.0
249.0,Kirschner,SPD,Fa. Erfurt und Sohn,Fa. Erfurt und Sohn,Schwelm,1.0
193.0,Happe,CDU,Fa. Erfurt und Sohn,Fa. Erfurt und Sohn,Schwelm,0.0
37.0,Deißner,FDP,Fa. Erfurt und Sohn,Fa. Erfurt und Sohn,Schwelm,0.0
81.0,Gießwein,GRÜNE,Fa. Erfurt und Sohn,Fa. Erfurt und Sohn,Schwelm,0.0
48.0,Nolte,SWG/BfS,Fa. Erfurt und Sohn,Fa. Erfurt und Sohn,Schwelm,0.0
32.0,Fleischmann,DIE LINKE,Fa. Erfurt und Sohn,Fa. Erfurt und Sohn,Schwelm,0.0
75.0,Tacke,DIE BÜRGER,Fa. Erfurt und Sohn,Fa. Erfurt und Sohn,Schwelm,0.0
10.0,Grimm,BZEN,Fa. Erfurt und Sohn,Fa. Erfurt und Sohn,Schwelm,0.0
148.0,Winter,CDU,Hallenberg_1,Hallenberg_1,Hallenberg,1.0
60.0,Maurer,BfH,Hallenberg_1,Hallenberg_1,Hallenberg,1.0
28.0,Miele,SPD,Hallenberg_1,Hallenberg_1,Hallenberg,0.0
168.0,Dielenhein,CDU,Hallenberg_2,Hallenberg_2,Hallenberg,1.0
42.0,Wahle,BfH,Hallenberg_2,Hallenberg_2,Hallenberg,0.0
33.0,Seibel,SPD,Hallenberg_2,Hallenberg_2,Hallenberg,0.0
152.0,Stöber,CDU,Hallenberg_3,Hallenberg_3,Hallenberg,1.0
42.0,Gehrisch,BfH,Hallenberg_3,Hallenberg_3,Hallenberg,1.0
10.0,Miele,SPD,Hallenberg_3,Hallenberg_3,Hallenberg,1.0
183.0,Schnorbusch,CDU,Hallenberg_4,Hallenberg_4,Hallenberg,1.0
49.0,Beumer,BfH,Hallenberg_4,Hallenberg_4,Hallenberg,1.0
10.0,Litfinski,SPD,Hallenberg_4,Hallenberg_4,Hallenberg,1.0
137.0,Groß,CDU,Hallenberg_5,Hallenberg_5,Hallenberg,1.0
39.0,Schäfer,BfH,Hallenberg_5,Hallenberg_5,Hallenberg,0.0
42.0,Zawadzki,SPD,Hallenberg_5,Hallenberg_5,Hallenberg,0.0
157.0,Berkenkopf,CDU,BraunshausenHallenbergOst,BraunshausenHallenbergOst,Hallenberg,0.0
20.0,Schäfer,BfH,BraunshausenHallenbergOst,BraunshausenHallenbergOst,Hallenberg,0.0
23.0,Schmidt,SPD,BraunshausenHallenbergOst,BraunshausenHallenbergOst,Hallenberg,0.0
164.0,Huft,CDU,Hesborn_1,Hesborn_1,Hallenberg,1.0
13.0,Beumer,BfH,Hesborn_1,Hesborn_1,Hallenberg,0.0
19.0,Seibel,SPD,Hesborn_1,Hesborn_1,Hallenberg,0.0
176.0,Adam,CDU,Hesborn_2,Hesborn_2,Hallenberg,1.0
19.0,Koch,BfH,Hesborn_2,Hesborn_2,Hallenberg,0.0
25.0,Schmidt,SPD,Hesborn_2,Hesborn_2,Hallenberg,0.0
173.0,Henze,CDU,Liesen_1,Liesen_1,Hallenberg,1.0
7.0,Wannink,BfH,Liesen_1,Liesen_1,Hallenberg,0.0
7.0,Schellhase,SPD,Liesen_1,Liesen_1,Hallenberg,0.0
168.0,Brieden,CDU,Liesen_2,Liesen_2,Hallenberg,1.0
9.0,Matzigkeit,BfH,Liesen_2,Liesen_2,Hallenberg,0.0
7.0,Wagner,SPD,Liesen_2,Liesen_2,Hallenberg,0.0
238.0,Siedhoff,CDU,Antfeld,Antfeld,Olsberg,1.0
121.0,Köster,SPD,Antfeld,Antfeld,Olsberg,1.0
19.0,Braun,GRÜNE,Antfeld,Antfeld,Olsberg,0.0
338.0,Stehling,CDU,GevelinghausenHelmeringhausen,GevelinghausenHelmeringhausen,Olsberg,1.0
85.0,Flenner,SPD,GevelinghausenHelmeringhausen,GevelinghausenHelmeringhausen,Olsberg,0.0
29.0,Schütte,GRÜNE,GevelinghausenHelmeringhausen,GevelinghausenHelmeringhausen,Olsberg,0.0
233.0,Funke,CDU,Bigge_I,Bigge_I,Olsberg,1.0
93.0,Noetzel,SPD,Bigge_I,Bigge_I,Olsberg,1.0
73.0,Bergmann,GRÜNE,Bigge_I,Bigge_I,Olsberg,0.0
241.0,Stappert,CDU,Bigge_II,Bigge_II,Olsberg,1.0
139.0,Boedecker,SPD,Bigge_II,Bigge_II,Olsberg,1.0
64.0,Weigand,GRÜNE,Bigge_II,Bigge_II,Olsberg,1.0
244.0,Röttger,CDU,Bigge_III,Bigge_III,Olsberg,1.0
138.0,Kröger,SPD,Bigge_III,Bigge_III,Olsberg,0.0
42.0,Becker,GRÜNE,Bigge_III,Bigge_III,Olsberg,0.0
225.0,Friedrich,CDU,Bigge_IV,Bigge_IV,Olsberg,1.0
124.0,Potthoff,SPD,Bigge_IV,Bigge_IV,Olsberg,0.0
30.0,Weigand,GRÜNE,Bigge_IV,Bigge_IV,Olsberg,0.0
289.0,Finkel,CDU,Olsberg_I,Olsberg_I,Olsberg,1.0
125.0,Mandel,SPD,Olsberg_I,Olsberg_I,Olsberg,1.0
52.0,Ridder,GRÜNE,Olsberg_I,Olsberg_I,Olsberg,0.0
224.0,Schmücker,CDU,Olsberg_II,Olsberg_II,Olsberg,0.0
181.0,Przygoda,SPD,Olsberg_II,Olsberg_II,Olsberg,1.0
41.0,Bergmann,GRÜNE,Olsberg_II,Olsberg_II,Olsberg,0.0
236.0,Schmücker,CDU,Olsberg_III,Olsberg_III,Olsberg,1.0
126.0,Hiller,SPD,Olsberg_III,Olsberg_III,Olsberg,0.0
53.0,Weigand,GRÜNE,Olsberg_III,Olsberg_III,Olsberg,0.0
158.0,Balkenhol,CDU,Olsberg_IV,Olsberg_IV,Olsberg,0.0
237.0,Rosenfeld,SPD,Olsberg_IV,Olsberg_IV,Olsberg,1.0
30.0,Böhm,GRÜNE,Olsberg_IV,Olsberg_IV,Olsberg,1.0
209.0,Franke,CDU,Elleringhausen,Elleringhausen,Olsberg,1.0
134.0,Hoevels,SPD,Elleringhausen,Elleringhausen,Olsberg,0.0
32.0,Balkenhol,GRÜNE,Elleringhausen,Elleringhausen,Olsberg,0.0
223.0,Steinrücken,CDU,Bruchhausen,Bruchhausen,Olsberg,1.0
165.0,Wiegelmann,SPD,Bruchhausen,Bruchhausen,Olsberg,0.0
20.0,Plitt,GRÜNE,Bruchhausen,Bruchhausen,Olsberg,0.0
202.0,Rüther,CDU,ElleringhausenBruchhausen,ElleringhausenBruchhausen,Olsberg,0.0
140.0,Schmidt,SPD,ElleringhausenBruchhausen,ElleringhausenBruchhausen,Olsberg,0.0
12.0,Klagges,GRÜNE,ElleringhausenBruchhausen,ElleringhausenBruchhausen,Olsberg,0.0
318.0,Menke,CDU,AssinghausenWulmeringhausen,AssinghausenWulmeringhausen,Olsberg,0.0
236.0,Metten,SPD,AssinghausenWulmeringhausen,AssinghausenWulmeringhausen,Olsberg,1.0
63.0,Schmidt,GRÜNE,AssinghausenWulmeringhausen,AssinghausenWulmeringhausen,Olsberg,0.0
271.0,Kreutzmann,CDU,ElpeBrunskappelHeinrichsdorf,ElpeBrunskappelHeinrichsdorf,Olsberg,1.0
160.0,Hütte,SPD,ElpeBrunskappelHeinrichsdorf,ElpeBrunskappelHeinrichsdorf,Olsberg,0.0
43.0,Paas,GRÜNE,ElpeBrunskappelHeinrichsdorf,ElpeBrunskappelHeinrichsdorf,Olsberg,0.0
163.0,Winzer,CDU,Wiemeringhausen,Wiemeringhausen,Olsberg,1.0
71.0,Gudat,SPD,Wiemeringhausen,Wiemeringhausen,Olsberg,1.0
89.0,Weigand,GRÜNE,Wiemeringhausen,Wiemeringhausen,Olsberg,1.0
156.0,Kober,CDU,Generationentreff Knerling,Generationentreff Knerling,Altena,1.0
73.0,Pichler,SPD,Generationentreff Knerling,Generationentreff Knerling,Altena,0.0
15.0,Richter,GRÜNE,Generationentreff Knerling,Generationentreff Knerling,Altena,0.0
6.0,Kunze,FDP,Generationentreff Knerling,Generationentreff Knerling,Altena,0.0
8.0,Porcu,SDA,Generationentreff Knerling,Generationentreff Knerling,Altena,0.0
17.0,Michel,DIE LINKE,Generationentreff Knerling,Generationentreff Knerling,Altena,0.0
223.0,Steinigeweg,CDU,Sauerlandhalle,Sauerlandhalle,Altena,1.0
77.0,Werner,SPD,Sauerlandhalle,Sauerlandhalle,Altena,1.0
58.0,Rüth,GRÜNE,Sauerlandhalle,Sauerlandhalle,Altena,0.0
12.0,Winter,FDP,Sauerlandhalle,Sauerlandhalle,Altena,0.0
6.0,Tekin,SDA,Sauerlandhalle,Sauerlandhalle,Altena,0.0
14.0,Michel,DIE LINKE,Sauerlandhalle,Sauerlandhalle,Altena,0.0
63.0,Stein,CDU,Evangelisches Gemeidezentrum Mühlendorf,Evangelisches Gemeidezentrum Mühlendorf,Altena,1.0
80.0,Ferber,SPD,Evangelisches Gemeidezentrum Mühlendorf,Evangelisches Gemeidezentrum Mühlendorf,Altena,1.0
7.0,Held,GRÜNE,Evangelisches Gemeidezentrum Mühlendorf,Evangelisches Gemeidezentrum Mühlendorf,Altena,1.0
1.0,Süer,FDP,Evangelisches Gemeidezentrum Mühlendorf,Evangelisches Gemeidezentrum Mühlendorf,Altena,0.0
2.0,Dickel,SDA,Evangelisches Gemeidezentrum Mühlendorf,Evangelisches Gemeidezentrum Mühlendorf,Altena,0.0
0.0,Hoffmann,DIE LINKE,Evangelisches Gemeidezentrum Mühlendorf,Evangelisches Gemeidezentrum Mühlendorf,Altena,0.0
263.0,Freissler,CDU,Grundschule Mühlendorf,Grundschule Mühlendorf,Altena,1.0
128.0,Bergfeld,SPD,Grundschule Mühlendorf,Grundschule Mühlendorf,Altena,1.0
78.0,Derer,GRÜNE,Grundschule Mühlendorf,Grundschule Mühlendorf,Altena,0.0
5.0,Heikrlik,FDP,Grundschule Mühlendorf,Grundschule Mühlendorf,Altena,0.0
23.0,Rinke,SDA,Grundschule Mühlendorf,Grundschule Mühlendorf,Altena,0.0
20.0,Stöcklein,DIE LINKE,Grundschule Mühlendorf,Grundschule Mühlendorf,Altena,0.0
210.0,Scholz,CDU,Stadtpavillon,Stadtpavillon,Altena,1.0
87.0,Werner,SPD,Stadtpavillon,Stadtpavillon,Altena,0.0
66.0,Held,GRÜNE,Stadtpavillon,Stadtpavillon,Altena,0.0
2.0,Bachmann,FDP,Stadtpavillon,Stadtpavillon,Altena,0.0
10.0,Tekin,SDA,Stadtpavillon,Stadtpavillon,Altena,0.0
28.0,Harman,DIE LINKE,Stadtpavillon,Stadtpavillon,Altena,1.0
188.0,Reckschmidt,CDU,Richard Schirrmann Realschule,Richard Schirrmann Realschule,Altena,1.0
175.0,Flusche,SPD,Richard Schirrmann Realschule,Richard Schirrmann Realschule,Altena,0.0
38.0,Hojda,GRÜNE,Richard Schirrmann Realschule,Richard Schirrmann Realschule,Altena,0.0
10.0,Diel,FDP,Richard Schirrmann Realschule,Richard Schirrmann Realschule,Altena,1.0
7.0,Lombaerts,SDA,Richard Schirrmann Realschule,Richard Schirrmann Realschule,Altena,0.0
37.0,Harman,DIE LINKE,Richard Schirrmann Realschule,Richard Schirrmann Realschule,Altena,0.0
249.0,Siebecke,CDU,Bürgerzentrum Nettenscheid,Bürgerzentrum Nettenscheid,Altena,1.0
132.0,Derbeder,SPD,Bürgerzentrum Nettenscheid,Bürgerzentrum Nettenscheid,Altena,0.0
63.0,Dr. Rüth,GRÜNE,Bürgerzentrum Nettenscheid,Bürgerzentrum Nettenscheid,Altena,1.0
8.0,Remscheidt,FDP,Bürgerzentrum Nettenscheid,Bürgerzentrum Nettenscheid,Altena,0.0
67.0,Rosenbaum,SDA,Bürgerzentrum Nettenscheid,Bürgerzentrum Nettenscheid,Altena,0.0
18.0,Munier,DIE LINKE,Bürgerzentrum Nettenscheid,Bürgerzentrum Nettenscheid,Altena,0.0
202.0,Schmale,CDU,Schützenheim Evingsen,Schützenheim Evingsen,Altena,1.0
181.0,Janson,SPD,Schützenheim Evingsen,Schützenheim Evingsen,Altena,0.0
50.0,Schmitz,GRÜNE,Schützenheim Evingsen,Schützenheim Evingsen,Altena,0.0
11.0,Pietsch,FDP,Schützenheim Evingsen,Schützenheim Evingsen,Altena,0.0
22.0,Porcu,SDA,Schützenheim Evingsen,Schützenheim Evingsen,Altena,0.0
19.0,Stanschus,DIE LINKE,Schützenheim Evingsen,Schützenheim Evingsen,Altena,0.0
190.0,Ricker,CDU,Grundschule Evingsen,Grundschule Evingsen,Altena,0.0
215.0,Schmitz,SPD,Grundschule Evingsen,Grundschule Evingsen,Altena,1.0
78.0,Klinke,GRÜNE,Grundschule Evingsen,Grundschule Evingsen,Altena,0.0
29.0,Diel,FDP,Grundschule Evingsen,Grundschule Evingsen,Altena,0.0
36.0,Mischnick,SDA,Grundschule Evingsen,Grundschule Evingsen,Altena,0.0
20.0,Marksteiner,DIE LINKE,Grundschule Evingsen,Grundschule Evingsen,Altena,0.0
508.0,Roder,CDU,Grundschule Dahle,Grundschule Dahle,Altena,1.0
86.0,Göß,SPD,Grundschule Dahle,Grundschule Dahle,Altena,0.0
31.0,Hojda,GRÜNE,Grundschule Dahle,Grundschule Dahle,Altena,0.0
5.0,Karmann,FDP,Grundschule Dahle,Grundschule Dahle,Altena,0.0
8.0,Biroth,SDA,Grundschule Dahle,Grundschule Dahle,Altena,1.0
15.0,Moldenhauer,DIE LINKE,Grundschule Dahle,Grundschule Dahle,Altena,0.0
191.0,Höck,CDU,Feuerwehrgerätehaus Dahle,Feuerwehrgerätehaus Dahle,Altena,0.0
143.0,Rump,SPD,Feuerwehrgerätehaus Dahle,Feuerwehrgerätehaus Dahle,Altena,1.0
78.0,Bußmann,GRÜNE,Feuerwehrgerätehaus Dahle,Feuerwehrgerätehaus Dahle,Altena,0.0
8.0,Pietsch,FDP,Feuerwehrgerätehaus Dahle,Feuerwehrgerätehaus Dahle,Altena,0.0
16.0,Hubrath,SDA,Feuerwehrgerätehaus Dahle,Feuerwehrgerätehaus Dahle,Altena,0.0
18.0,Michel,DIE LINKE,Feuerwehrgerätehaus Dahle,Feuerwehrgerätehaus Dahle,Altena,0.0
150.0,Slejfir,CDU,Burg Holtzbrinck,Burg Holtzbrinck,Altena,1.0
130.0,Vormann,SPD,Burg Holtzbrinck,Burg Holtzbrinck,Altena,1.0
29.0,Hinz,GRÜNE,Burg Holtzbrinck,Burg Holtzbrinck,Altena,1.0
11.0,Kilsch,FDP,Burg Holtzbrinck,Burg Holtzbrinck,Altena,0.0
17.0,Biroth,SDA,Burg Holtzbrinck,Burg Holtzbrinck,Altena,0.0
18.0,Marksteiner,DIE LINKE,Burg Holtzbrinck,Burg Holtzbrinck,Altena,0.0
194.0,Klimpel,CDU,Schule Am Drescheider Berg,Schule Am Drescheider Berg,Altena,1.0
172.0,Kemmerling,SPD,Schule Am Drescheider Berg,Schule Am Drescheider Berg,Altena,1.0
36.0,Nierhoff,GRÜNE,Schule Am Drescheider Berg,Schule Am Drescheider Berg,Altena,1.0
3.0,Bachmann,FDP,Schule Am Drescheider Berg,Schule Am Drescheider Berg,Altena,0.0
6.0,Karadavut,SDA,Schule Am Drescheider Berg,Schule Am Drescheider Berg,Altena,0.0
32.0,Glock,DIE LINKE,Schule Am Drescheider Berg,Schule Am Drescheider Berg,Altena,0.0
208.0,Simon,CDU,Grundschule Breitenhagen,Grundschule Breitenhagen,Altena,1.0
132.0,Müller,SPD,Grundschule Breitenhagen,Grundschule Breitenhagen,Altena,0.0
59.0,Nierhoff,GRÜNE,Grundschule Breitenhagen,Grundschule Breitenhagen,Altena,0.0
2.0,Kasch,FDP,Grundschule Breitenhagen,Grundschule Breitenhagen,Altena,0.0
14.0,Westphal,SDA,Grundschule Breitenhagen,Grundschule Breitenhagen,Altena,0.0
33.0,Michel,DIE LINKE,Grundschule Breitenhagen,Grundschule Breitenhagen,Altena,0.0
223.0,Thal,CDU,Gemeindehs. Freie ev. Gemeinde,Gemeindehs. Freie ev. Gemeinde,Altena,1.0
149.0,Kerper,SPD,Gemeindehs. Freie ev. Gemeinde,Gemeindehs. Freie ev. Gemeinde,Altena,1.0
63.0,Vogt,GRÜNE,Gemeindehs. Freie ev. Gemeinde,Gemeindehs. Freie ev. Gemeinde,Altena,0.0
18.0,Herzberg,FDP,Gemeindehs. Freie ev. Gemeinde,Gemeindehs. Freie ev. Gemeinde,Altena,0.0
12.0,Biroth,SDA,Gemeindehs. Freie ev. Gemeinde,Gemeindehs. Freie ev. Gemeinde,Altena,0.0
20.0,TopÃ§u,DIE LINKE,Gemeindehs. Freie ev. Gemeinde,Gemeindehs. Freie ev. Gemeinde,Altena,0.0
214.0,Kern,CDU,Feuerwehrgerätehaus Rahmedetal,Feuerwehrgerätehaus Rahmedetal,Altena,1.0
163.0,Ibrom,SPD,Feuerwehrgerätehaus Rahmedetal,Feuerwehrgerätehaus Rahmedetal,Altena,1.0
52.0,Nierhoff,GRÜNE,Feuerwehrgerätehaus Rahmedetal,Feuerwehrgerätehaus Rahmedetal,Altena,0.0
17.0,Dr. Bachmann,FDP,Feuerwehrgerätehaus Rahmedetal,Feuerwehrgerätehaus Rahmedetal,Altena,0.0
15.0,Tsolakidis,SDA,Feuerwehrgerätehaus Rahmedetal,Feuerwehrgerätehaus Rahmedetal,Altena,0.0
25.0,Brylka,DIE LINKE,Feuerwehrgerätehaus Rahmedetal,Feuerwehrgerätehaus Rahmedetal,Altena,0.0
171.0,Prinz,CDU,1_Helle__HerscheidDorf,1_Helle__HerscheidDorf,Herscheid,1.0
88.0,Gruber-Schäfer,SPD,1_Helle__HerscheidDorf,1_Helle__HerscheidDorf,Herscheid,0.0
57.0,Benecke,UWG,1_Helle__HerscheidDorf,1_Helle__HerscheidDorf,Herscheid,1.0
18.0,Fricke,FDP,1_Helle__HerscheidDorf,1_Helle__HerscheidDorf,Herscheid,0.0
25.0,Golian,GRÜNE,1_Helle__HerscheidDorf,1_Helle__HerscheidDorf,Herscheid,0.0
151.0,Bröker,CDU,2_Rahlenberg,2_Rahlenberg,Herscheid,1.0
139.0,Haas,SPD,2_Rahlenberg,2_Rahlenberg,Herscheid,1.0
42.0,Milkereit,UWG,2_Rahlenberg,2_Rahlenberg,Herscheid,1.0
16.0,Zuchowski,FDP,2_Rahlenberg,2_Rahlenberg,Herscheid,1.0
17.0,Golian,GRÜNE,2_Rahlenberg,2_Rahlenberg,Herscheid,0.0
129.0,Feuerer,CDU,3_Spielberg,3_Spielberg,Herscheid,0.0
142.0,Köster,SPD,3_Spielberg,3_Spielberg,Herscheid,1.0
36.0,Taaks,UWG,3_Spielberg,3_Spielberg,Herscheid,1.0
13.0,Draß,FDP,3_Spielberg,3_Spielberg,Herscheid,0.0
41.0,Clever,GRÜNE,3_Spielberg,3_Spielberg,Herscheid,0.0
136.0,Schröder,CDU,4_Schmachtekorste,4_Schmachtekorste,Herscheid,1.0
154.0,Utermann,SPD,4_Schmachtekorste,4_Schmachtekorste,Herscheid,0.0
31.0,Vogel,UWG,4_Schmachtekorste,4_Schmachtekorste,Herscheid,0.0
31.0,Quellenberg,FDP,4_Schmachtekorste,4_Schmachtekorste,Herscheid,0.0
18.0,Golian,GRÜNE,4_Schmachtekorste,4_Schmachtekorste,Herscheid,1.0
99.0,Hauswald,CDU,5_Unter_dem_Dorf__Mueggenbruch,5_Unter_dem_Dorf__Mueggenbruch,Herscheid,1.0
97.0,Pierskalla,SPD,5_Unter_dem_Dorf__Mueggenbruch,5_Unter_dem_Dorf__Mueggenbruch,Herscheid,1.0
15.0,D Amore,UWG,5_Unter_dem_Dorf__Mueggenbruch,5_Unter_dem_Dorf__Mueggenbruch,Herscheid,0.0
9.0,Forster,FDP,5_Unter_dem_Dorf__Mueggenbruch,5_Unter_dem_Dorf__Mueggenbruch,Herscheid,0.0
11.0,Golian,GRÜNE,5_Unter_dem_Dorf__Mueggenbruch,5_Unter_dem_Dorf__Mueggenbruch,Herscheid,0.0
59.0,Hartung,CDU,6_Mueggenbruch__Hoeh,6_Mueggenbruch__Hoeh,Herscheid,1.0
69.0,Pierskalla,SPD,6_Mueggenbruch__Hoeh,6_Mueggenbruch__Hoeh,Herscheid,1.0
26.0,Mühlhoff,UWG,6_Mueggenbruch__Hoeh,6_Mueggenbruch__Hoeh,Herscheid,0.0
6.0,Hortmann,FDP,6_Mueggenbruch__Hoeh,6_Mueggenbruch__Hoeh,Herscheid,0.0
8.0,Schölzel,GRÜNE,6_Mueggenbruch__Hoeh,6_Mueggenbruch__Hoeh,Herscheid,0.0
118.0,Voß,CDU,7_Friedlin,7_Friedlin,Herscheid,1.0
67.0,Jarnuczak,SPD,7_Friedlin,7_Friedlin,Herscheid,1.0
32.0,Schneider,UWG,7_Friedlin,7_Friedlin,Herscheid,0.0
20.0,Schürmann,FDP,7_Friedlin,7_Friedlin,Herscheid,0.0
23.0,Schumacher,GRÜNE,7_Friedlin,7_Friedlin,Herscheid,0.0
68.0,Berken,CDU,8_Hueinghausen__Elsen,8_Hueinghausen__Elsen,Herscheid,0.0
133.0,Reinhardt,SPD,8_Hueinghausen__Elsen,8_Hueinghausen__Elsen,Herscheid,1.0
26.0,Dr. Braun,UWG,8_Hueinghausen__Elsen,8_Hueinghausen__Elsen,Herscheid,0.0
5.0,Oversohl,FDP,8_Hueinghausen__Elsen,8_Hueinghausen__Elsen,Herscheid,0.0
16.0,Pieper,GRÜNE,8_Hueinghausen__Elsen,8_Hueinghausen__Elsen,Herscheid,0.0
80.0,Moos,CDU,9_Hueinghausen__Dorf,9_Hueinghausen__Dorf,Herscheid,1.0
79.0,Vöpel,SPD,9_Hueinghausen__Dorf,9_Hueinghausen__Dorf,Herscheid,1.0
67.0,Schröder,UWG,9_Hueinghausen__Dorf,9_Hueinghausen__Dorf,Herscheid,0.0
3.0,Graban,FDP,9_Hueinghausen__Dorf,9_Hueinghausen__Dorf,Herscheid,0.0
2.0,Golian,GRÜNE,9_Hueinghausen__Dorf,9_Hueinghausen__Dorf,Herscheid,0.0
138.0,Vedder,CDU,10_Reblin__Holte,10_Reblin__Holte,Herscheid,1.0
67.0,Müller,SPD,10_Reblin__Holte,10_Reblin__Holte,Herscheid,0.0
22.0,Schnippering,UWG,10_Reblin__Holte,10_Reblin__Holte,Herscheid,0.0
20.0,Hahn,FDP,10_Reblin__Holte,10_Reblin__Holte,Herscheid,0.0
18.0,Pieper,GRÜNE,10_Reblin__Holte,10_Reblin__Holte,Herscheid,0.0
150.0,Kaufmann,CDU,11_Raerin__Schwarze_Ahe,11_Raerin__Schwarze_Ahe,Herscheid,1.0
64.0,Hüttemeister,SPD,11_Raerin__Schwarze_Ahe,11_Raerin__Schwarze_Ahe,Herscheid,1.0
51.0,Schäfer,UWG,11_Raerin__Schwarze_Ahe,11_Raerin__Schwarze_Ahe,Herscheid,0.0
9.0,Zuchowski,FDP,11_Raerin__Schwarze_Ahe,11_Raerin__Schwarze_Ahe,Herscheid,0.0
34.0,Schmidt,GRÜNE,11_Raerin__Schwarze_Ahe,11_Raerin__Schwarze_Ahe,Herscheid,0.0
209.0,Nesselrath,CDU,Stadtwerke_Meinerzhagen,Stadtwerke_Meinerzhagen,Meinerzhagen,0.0
92.0,Wirth,SPD,Stadtwerke_Meinerzhagen,Stadtwerke_Meinerzhagen,Meinerzhagen,0.0
18.0,Walfort,FDP,Stadtwerke_Meinerzhagen,Stadtwerke_Meinerzhagen,Meinerzhagen,1.0
54.0,Kniese,UWG,Stadtwerke_Meinerzhagen,Stadtwerke_Meinerzhagen,Meinerzhagen,0.0
25.0,Brockmann,GRÜNE,Stadtwerke_Meinerzhagen,Stadtwerke_Meinerzhagen,Meinerzhagen,0.0
16.0,Szymanski,PIRATEN,Stadtwerke_Meinerzhagen,Stadtwerke_Meinerzhagen,Meinerzhagen,0.0
140.0,Kritschker,CDU,Jugendzentrum,Jugendzentrum,Meinerzhagen,1.0
96.0,Puschkarsky,SPD,Jugendzentrum,Jugendzentrum,Meinerzhagen,1.0
24.0,Berndt,FDP,Jugendzentrum,Jugendzentrum,Meinerzhagen,0.0
21.0,Fischer,UWG,Jugendzentrum,Jugendzentrum,Meinerzhagen,1.0
18.0,Barone,GRÜNE,Jugendzentrum,Jugendzentrum,Meinerzhagen,0.0
18.0,Claus,DIE LINKE,Jugendzentrum,Jugendzentrum,Meinerzhagen,0.0
4.0,Hanke,PIRATEN,Jugendzentrum,Jugendzentrum,Meinerzhagen,0.0
171.0,Schluckwirth,CDU,Pfarrheim_St_Martin,Pfarrheim_St_Martin,Meinerzhagen,1.0
161.0,Burja,SPD,Pfarrheim_St_Martin,Pfarrheim_St_Martin,Meinerzhagen,0.0
22.0,Krugmann,FDP,Pfarrheim_St_Martin,Pfarrheim_St_Martin,Meinerzhagen,0.0
16.0,Sahin,UWG,Pfarrheim_St_Martin,Pfarrheim_St_Martin,Meinerzhagen,0.0
42.0,Hardenacke,GRÜNE,Pfarrheim_St_Martin,Pfarrheim_St_Martin,Meinerzhagen,1.0
21.0,Follert,DIE LINKE,Pfarrheim_St_Martin,Pfarrheim_St_Martin,Meinerzhagen,1.0
10.0,Pepe,PIRATEN,Pfarrheim_St_Martin,Pfarrheim_St_Martin,Meinerzhagen,0.0
115.0,Blume,CDU,Ev_Gemeindezentrum,Ev_Gemeindezentrum,Meinerzhagen,1.0
84.0,Müller,SPD,Ev_Gemeindezentrum,Ev_Gemeindezentrum,Meinerzhagen,1.0
29.0,Kurz,FDP,Ev_Gemeindezentrum,Ev_Gemeindezentrum,Meinerzhagen,0.0
26.0,Brüß,UWG,Ev_Gemeindezentrum,Ev_Gemeindezentrum,Meinerzhagen,0.0
24.0,Panse,GRÜNE,Ev_Gemeindezentrum,Ev_Gemeindezentrum,Meinerzhagen,0.0
20.0,Follert,DIE LINKE,Ev_Gemeindezentrum,Ev_Gemeindezentrum,Meinerzhagen,0.0
5.0,Rohr,PIRATEN,Ev_Gemeindezentrum,Ev_Gemeindezentrum,Meinerzhagen,0.0
123.0,Nolte,CDU,Schulzentrum_Rothenstein_I,Schulzentrum_Rothenstein_I,Meinerzhagen,1.0
86.0,Schmidt,SPD,Schulzentrum_Rothenstein_I,Schulzentrum_Rothenstein_I,Meinerzhagen,1.0
32.0,Krause,FDP,Schulzentrum_Rothenstein_I,Schulzentrum_Rothenstein_I,Meinerzhagen,0.0
33.0,Moog,UWG,Schulzentrum_Rothenstein_I,Schulzentrum_Rothenstein_I,Meinerzhagen,0.0
31.0,Diller,GRÜNE,Schulzentrum_Rothenstein_I,Schulzentrum_Rothenstein_I,Meinerzhagen,0.0
12.0,Becker,DIE LINKE,Schulzentrum_Rothenstein_I,Schulzentrum_Rothenstein_I,Meinerzhagen,1.0
8.0,Walter,PIRATEN,Schulzentrum_Rothenstein_I,Schulzentrum_Rothenstein_I,Meinerzhagen,0.0
151.0,Schmitt,CDU,Schulzentrum_Rothenstein_II,Schulzentrum_Rothenstein_II,Meinerzhagen,1.0
73.0,Freudenreich,SPD,Schulzentrum_Rothenstein_II,Schulzentrum_Rothenstein_II,Meinerzhagen,1.0
