Stimmen;Name;Partei;Wahlbezirk;Wahlbezirk ID;Stadt;Incumbent;Wahlbezirk_ID
2700;Heineke;FDP;Salzkotten V I I;11;Salzkotten;0;11
4900;Krüger;GRÜNE;Salzkotten V I I;11;Salzkotten;0;11
3400;Risse;DIE LINKE;Salzkotten V I I;11;Salzkotten;0;11
23000;Weidlich;CDU;Scharmede I;12;Salzkotten;1;12
12700;Neumann;SPD;Scharmede I;12;Salzkotten;0;12
7700;Kesternich;FDP;Scharmede I;12;Salzkotten;1;12
6500;Wilmes;GRÜNE;Scharmede I;12;Salzkotten;0;12
3000;Schniedermeier;DIE LINKE;Scharmede I;12;Salzkotten;0;12
28900;Käuper;CDU;Scharmede I I;13;Salzkotten;1;13
8300;Weißenborn;SPD;Scharmede I I;13;Salzkotten;1;13
10900;Dr. Kesternich;FDP;Scharmede I I;13;Salzkotten;0;13
13100;Pötting;GRÜNE;Scharmede I I;13;Salzkotten;0;13
1100;Nowak;DIE LINKE;Scharmede I I;13;Salzkotten;0;13
62800;Heber;CDU;Schwelle Verlar;14;Salzkotten;1;14
13500;Heber;SPD;Schwelle Verlar;14;Salzkotten;0;14
1800;Spieker;FDP;Schwelle Verlar;14;Salzkotten;0;14
3300;Hundt;GRÜNE;Schwelle Verlar;14;Salzkotten;1;14
3400;Marche;DIE LINKE;Schwelle Verlar;14;Salzkotten;0;14
40100;Strunz;CDU;Thuele I;15;Salzkotten;1;15
14300;Schmidt;SPD;Thuele I;15;Salzkotten;0;15
1600;Mika;FDP;Thuele I;15;Salzkotten;0;15
2900;Schulte;GRÜNE;Thuele I;15;Salzkotten;0;15
1200;Koch;DIE LINKE;Thuele I;15;Salzkotten;0;15
31400;Wester;CDU;Thuele I I Upsprunge I I;16;Salzkotten;1;16
16100;Weißenborn;SPD;Thuele I I Upsprunge I I;16;Salzkotten;0;16
6400;Sonntag;FDP;Thuele I I Upsprunge I I;16;Salzkotten;1;16
3900;Hundt;GRÜNE;Thuele I I Upsprunge I I;16;Salzkotten;0;16
1300;Nowak;DIE LINKE;Thuele I I Upsprunge I I;16;Salzkotten;0;16
36000;Zacharias;CDU;Upsprunge I;17;Salzkotten;1;17
12700;Dr. Meier;SPD;Upsprunge I;17;Salzkotten;0;17
2500;Jaspert;FDP;Upsprunge I;17;Salzkotten;0;17
5300;Dehlinger;GRÜNE;Upsprunge I;17;Salzkotten;0;17
1900;Schlösser;DIE LINKE;Upsprunge I;17;Salzkotten;0;17
29500;Schrewe;CDU;Verne I;18;Salzkotten;0;18
14800;Glahe;SPD;Verne I;18;Salzkotten;1;18
2500;Pingel;FDP;Verne I;18;Salzkotten;0;18
3300;Oberthür;GRÜNE;Verne I;18;Salzkotten;0;18
1000;Ehre;DIE LINKE;Verne I;18;Salzkotten;0;18
32500;Mäcker;CDU;Verne I I;19;Salzkotten;1;19
20900;Lindenblatt;SPD;Verne I I;19;Salzkotten;1;19
2300;Lürbke;FDP;Verne I I;19;Salzkotten;0;19
3500;Dehlinger;GRÜNE;Verne I I;19;Salzkotten;0;19
1300;Weitkamp;DIE LINKE;Verne I I;19;Salzkotten;1;19
66900;Niemann;CDU;Wahlbezirk Mittelstadt Altenhagen;1;Hagen;1;1
62900;Buchholz;SPD;Wahlbezirk Mittelstadt Altenhagen;1;Hagen;0;1
20900;Forster;GRÜNE;Wahlbezirk Mittelstadt Altenhagen;1;Hagen;0;1
16000;Witt;HAGEN AKTIV;Wahlbezirk Mittelstadt Altenhagen;1;Hagen;0;1
10100;Geisler;FDP;Wahlbezirk Mittelstadt Altenhagen;1;Hagen;0;1
12500;Hentschel;DIE LINKE;Wahlbezirk Mittelstadt Altenhagen;1;Hagen;1;1
800;Rachdi;BFH;Wahlbezirk Mittelstadt Altenhagen;1;Hagen;0;1
3900;Richter;PRO NRW;Wahlbezirk Mittelstadt Altenhagen;1;Hagen;0;1
11600;Dr. Hahn;AfD;Wahlbezirk Mittelstadt Altenhagen;1;Hagen;0;1
5500;Burbach;PIRATEN;Wahlbezirk Mittelstadt Altenhagen;1;Hagen;0;1
41700;Reinhardt;CDU;Wahlbezirk Altenhagen West;2;Hagen;1;2
47600;Andelija;SPD;Wahlbezirk Altenhagen West;2;Hagen;0;2
14700;Heukeroth;GRÜNE;Wahlbezirk Altenhagen West;2;Hagen;0;2
9700;Buntrock;HAGEN AKTIV;Wahlbezirk Altenhagen West;2;Hagen;0;2
3300;Vollmerhaus;FDP;Wahlbezirk Altenhagen West;2;Hagen;0;2
10000;Papadopoulou;DIE LINKE;Wahlbezirk Altenhagen West;2;Hagen;0;2
500;Langenstein;BFH;Wahlbezirk Altenhagen West;2;Hagen;0;2
4000;Flebus;PRO NRW;Wahlbezirk Altenhagen West;2;Hagen;0;2
5200;Gerland;AfD;Wahlbezirk Altenhagen West;2;Hagen;0;2
3500;Specht;PIRATEN;Wahlbezirk Altenhagen West;2;Hagen;0;2
59500;Kämmerer;CDU;Wahlbezirk Altenhagen Ost;3;Hagen;0;3
54600;Ali Oglu;SPD;Wahlbezirk Altenhagen Ost;3;Hagen;0;3
12500;Öz;GRÜNE;Wahlbezirk Altenhagen Ost;3;Hagen;0;3
12000;Schuchardt;HAGEN AKTIV;Wahlbezirk Altenhagen Ost;3;Hagen;0;3
8100;Gödde;FDP;Wahlbezirk Altenhagen Ost;3;Hagen;0;3
9600;Kofoglou;DIE LINKE;Wahlbezirk Altenhagen Ost;3;Hagen;0;3
700;Nadolski;BFH;Wahlbezirk Altenhagen Ost;3;Hagen;0;3
7000;Witte;PRO NRW;Wahlbezirk Altenhagen Ost;3;Hagen;0;3
6300;Gerland;AfD;Wahlbezirk Altenhagen Ost;3;Hagen;0;3
4300;Lenhardt;PIRATEN;Wahlbezirk Altenhagen Ost;3;Hagen;0;3
150400;Treß;CDU;Wahlbezirk Fleyerviertel;4;Hagen;1;4
91100;Knipps;SPD;Wahlbezirk Fleyerviertel;4;Hagen;0;4
49300;Riechel;GRÜNE;Wahlbezirk Fleyerviertel;4;Hagen;1;4
24100;Kempkens;HAGEN AKTIV;Wahlbezirk Fleyerviertel;4;Hagen;0;4
19000;Schultz;FDP;Wahlbezirk Fleyerviertel;4;Hagen;0;4
10100;Chodor;DIE LINKE;Wahlbezirk Fleyerviertel;4;Hagen;0;4
1500;Hammer;BFH;Wahlbezirk Fleyerviertel;4;Hagen;0;4
5400;Wiethase;PRO NRW;Wahlbezirk Fleyerviertel;4;Hagen;0;4
13500;Rhode;AfD;Wahlbezirk Fleyerviertel;4;Hagen;0;4
3100;Gebel;PIRATEN;Wahlbezirk Fleyerviertel;4;Hagen;0;4
138300;Walter;CDU;Wahlbezirk Eppenhausen;5;Hagen;1;5
97500;Peters;SPD;Wahlbezirk Eppenhausen;5;Hagen;1;5
33000;Thormählen;GRÜNE;Wahlbezirk Eppenhausen;5;Hagen;0;5
21700;Wiefels;HAGEN AKTIV;Wahlbezirk Eppenhausen;5;Hagen;0;5
26800;Dr. Fehske;FDP;Wahlbezirk Eppenhausen;5;Hagen;0;5
12600;Budweg;DIE LINKE;Wahlbezirk Eppenhausen;5;Hagen;0;5
2400;Karakus;BFH;Wahlbezirk Eppenhausen;5;Hagen;0;5
5000;Reichhardt;PRO NRW;Wahlbezirk Eppenhausen;5;Hagen;0;5
15300;Voß;AfD;Wahlbezirk Eppenhausen;5;Hagen;0;5
6000;Lenhardt;PIRATEN;Wahlbezirk Eppenhausen;5;Hagen;0;5
107700;Vogeler;CDU;Wahlbezirk Emst;6;Hagen;0;6
134300;Meier;SPD;Wahlbezirk Emst;6;Hagen;1;6
29600;Sauerwein;GRÜNE;Wahlbezirk Emst;6;Hagen;0;6
18300;Scherney-Lefebvre;HAGEN AKTIV;Wahlbezirk Emst;6;Hagen;0;6
25200;Thielmann;FDP;Wahlbezirk Emst;6;Hagen;1;6
10900;Fiedler;DIE LINKE;Wahlbezirk Emst;6;Hagen;0;6
1500;Mehlmann;BFH;Wahlbezirk Emst;6;Hagen;0;6
4300;Lubinski;PRO NRW;Wahlbezirk Emst;6;Hagen;0;6
14300;Voß;AfD;Wahlbezirk Emst;6;Hagen;0;6
3600;Quadt;PIRATEN;Wahlbezirk Emst;6;Hagen;0;6
72800;Junge;CDU;Wahlbezirk Remberg;7;Hagen;0;7
85500;König;SPD;Wahlbezirk Remberg;7;Hagen;0;7
26600;Richter;GRÜNE;Wahlbezirk Remberg;7;Hagen;0;7
17900;Arndt;HAGEN AKTIV;Wahlbezirk Remberg;7;Hagen;0;7
10200;von der Heyden;FDP;Wahlbezirk Remberg;7;Hagen;0;7
13000;Bartscher;DIE LINKE;Wahlbezirk Remberg;7;Hagen;0;7
1200;Hollenbeck;BFH;Wahlbezirk Remberg;7;Hagen;0;7
6700;Flebus;PRO NRW;Wahlbezirk Remberg;7;Hagen;0;7
12200;Pieper;AfD;Wahlbezirk Remberg;7;Hagen;0;7
6400;Stemmer;PIRATEN;Wahlbezirk Remberg;7;Hagen;0;7
41700;Dr. Fischer;CDU;Wahlbezirk Oberhagen;8;Hagen;1;8
47700;Öcal;SPD;Wahlbezirk Oberhagen;8;Hagen;0;8
14400;Kroll;GRÜNE;Wahlbezirk Oberhagen;8;Hagen;0;8
14500;Kempkens;HAGEN AKTIV;Wahlbezirk Oberhagen;8;Hagen;0;8
5400;Dr. Enders;FDP;Wahlbezirk Oberhagen;8;Hagen;0;8
13300;Mandt;DIE LINKE;Wahlbezirk Oberhagen;8;Hagen;0;8
800;Nadolski;BFH;Wahlbezirk Oberhagen;8;Hagen;0;8
3100;Wojtaschyk;PRO NRW;Wahlbezirk Oberhagen;8;Hagen;0;8
5200;Römer;AfD;Wahlbezirk Oberhagen;8;Hagen;0;8
4700;Huhn;PIRATEN;Wahlbezirk Oberhagen;8;Hagen;0;8
31900;Wirth;CDU;Wahlbezirk Wehringhausen Ost;9;Hagen;0;9
49900;Niedergriese;SPD;Wahlbezirk Wehringhausen Ost;9;Hagen;0;9
26600;Klippert;GRÜNE;Wahlbezirk Wehringhausen Ost;9;Hagen;0;9
10700;Marks;HAGEN AKTIV;Wahlbezirk Wehringhausen Ost;9;Hagen;0;9
5100;Stich;FDP;Wahlbezirk Wehringhausen Ost;9;Hagen;0;9
13700;Bolhöfner;DIE LINKE;Wahlbezirk Wehringhausen Ost;9;Hagen;0;9
1300;Karamanidis;BFH;Wahlbezirk Wehringhausen Ost;9;Hagen;0;9
2800;Rafflenbeul;PRO NRW;Wahlbezirk Wehringhausen Ost;9;Hagen;0;9
5300;Cosgunoglu;AfD;Wahlbezirk Wehringhausen Ost;9;Hagen;0;9
3700;Schloesser;PIRATEN;Wahlbezirk Wehringhausen Ost;9;Hagen;0;9
47700;Koch;CDU;Wahlbezirk Wehringhausen West;10;Hagen;0;10
74400;Rudel;SPD;Wahlbezirk Wehringhausen West;10;Hagen;1;10
30600;Fink;GRÜNE;Wahlbezirk Wehringhausen West;10;Hagen;0;10
18100;Bücker;HAGEN AKTIV;Wahlbezirk Wehringhausen West;10;Hagen;0;10
5600;Millhoff;FDP;Wahlbezirk Wehringhausen West;10;Hagen;0;10
12700;Unkhoff;DIE LINKE;Wahlbezirk Wehringhausen West;10;Hagen;0;10
1000;Stupp;BFH;Wahlbezirk Wehringhausen West;10;Hagen;0;10
3700;Jendrich;PRO NRW;Wahlbezirk Wehringhausen West;10;Hagen;0;10
5000;Scheer;AfD;Wahlbezirk Wehringhausen West;10;Hagen;0;10
5100;Lechte;PIRATEN;Wahlbezirk Wehringhausen West;10;Hagen;0;10
13800;Demnitz;Einzelbewerber;Wahlbezirk Wehringhausen West;10;Hagen;0;10
43600;Purps;CDU;Wahlbezirk Kuhlerkamp;11;Hagen;0;11
59000;Mechnich;SPD;Wahlbezirk Kuhlerkamp;11;Hagen;0;11
17600;Panzer;GRÜNE;Wahlbezirk Kuhlerkamp;11;Hagen;1;11
20500;Sieling;HAGEN AKTIV;Wahlbezirk Kuhlerkamp;11;Hagen;0;11
4300;Stich;FDP;Wahlbezirk Kuhlerkamp;11;Hagen;0;11
8600;Bolhöfner;DIE LINKE;Wahlbezirk Kuhlerkamp;11;Hagen;0;11
1900;Marscheider;BFH;Wahlbezirk Kuhlerkamp;11;Hagen;0;11
3100;Schneider;PRO NRW;Wahlbezirk Kuhlerkamp;11;Hagen;0;11
6800;Burhardt;AfD;Wahlbezirk Kuhlerkamp;11;Hagen;0;11
1600;Kampf;PIRATEN;Wahlbezirk Kuhlerkamp;11;Hagen;0;11
104800;Erlmann;CDU;Wahlbezirk Boele Hengstey;12;Hagen;1;12
55000;Schumann;SPD;Wahlbezirk Boele Hengstey;12;Hagen;0;12
12500;Fritzsche;GRÜNE;Wahlbezirk Boele Hengstey;12;Hagen;0;12
17400;Löher;HAGEN AKTIV;Wahlbezirk Boele Hengstey;12;Hagen;0;12
5100;Daniels;FDP;Wahlbezirk Boele Hengstey;12;Hagen;1;12
5400;Harms;DIE LINKE;Wahlbezirk Boele Hengstey;12;Hagen;0;12
800;Pionk;BFH;Wahlbezirk Boele Hengstey;12;Hagen;0;12
4000;Göthe;PRO NRW;Wahlbezirk Boele Hengstey;12;Hagen;0;12
5800;Lucht-Scheer;AfD;Wahlbezirk Boele Hengstey;12;Hagen;0;12
4000;Storkmann;PIRATEN;Wahlbezirk Boele Hengstey;12;Hagen;0;12
61400;Voigt;CDU;Wahlbezirk Kabel Bathey Garenfe;13;Hagen;1;13
79100;Kroll;SPD;Wahlbezirk Kabel Bathey Garenfe;13;Hagen;0;13
12100;Engelbert;GRÜNE;Wahlbezirk Kabel Bathey Garenfe;13;Hagen;0;13
71400;Stamm;HAGEN AKTIV;Wahlbezirk Kabel Bathey Garenfe;13;Hagen;0;13
2500;Piotrowski;FDP;Wahlbezirk Kabel Bathey Garenfe;13;Hagen;0;13
11700;Heiermann;DIE LINKE;Wahlbezirk Kabel Bathey Garenfe;13;Hagen;0;13
1200;Jauert;BFH;Wahlbezirk Kabel Bathey Garenfe;13;Hagen;0;13
5900;Wolf;PRO NRW;Wahlbezirk Kabel Bathey Garenfe;13;Hagen;0;13
10200;Radke;AfD;Wahlbezirk Kabel Bathey Garenfe;13;Hagen;0;13
2200;Decker;PIRATEN;Wahlbezirk Kabel Bathey Garenfe;13;Hagen;0;13
104400;Cramer;CDU;Wahlbezirk Helfe Fley;14;Hagen;1;14
84100;Kulla;SPD;Wahlbezirk Helfe Fley;14;Hagen;1;14
21400;Clören;GRÜNE;Wahlbezirk Helfe Fley;14;Hagen;0;14
18100;Müller;HAGEN AKTIV;Wahlbezirk Helfe Fley;14;Hagen;0;14
7100;Helling-Plahr;FDP;Wahlbezirk Helfe Fley;14;Hagen;1;14
9300;Kofoglu;DIE LINKE;Wahlbezirk Helfe Fley;14;Hagen;0;14
1900;Soltys;BFH;Wahlbezirk Helfe Fley;14;Hagen;0;14
5200;Schulz;PRO NRW;Wahlbezirk Helfe Fley;14;Hagen;0;14
11300;Kreißl;AfD;Wahlbezirk Helfe Fley;14;Hagen;0;14
3700;Rubis;PIRATEN;Wahlbezirk Helfe Fley;14;Hagen;0;14
119900;Klepper;CDU;Wahlbezirk Boelerheide;15;Hagen;1;15
86800;Mosch;SPD;Wahlbezirk Boelerheide;15;Hagen;0;15
23100;Hollerweger;GRÜNE;Wahlbezirk Boelerheide;15;Hagen;0;15
20700;Pietschik;HAGEN AKTIV;Wahlbezirk Boelerheide;15;Hagen;0;15
6500;Röhr;FDP;Wahlbezirk Boelerheide;15;Hagen;0;15
10000;Hentschel;DIE LINKE;Wahlbezirk Boelerheide;15;Hagen;0;15
800;Hemissi;BFH;Wahlbezirk Boelerheide;15;Hagen;0;15
5900;Schulz;PRO NRW;Wahlbezirk Boelerheide;15;Hagen;1;15
6700;Kreißl;AfD;Wahlbezirk Boelerheide;15;Hagen;0;15
4900;Friedrich;PIRATEN;Wahlbezirk Boelerheide;15;Hagen;0;15
60500;Ciupka;CDU;Wahlbezirk Vorhalle Mitte;16;Hagen;1;16
87400;Stange;SPD;Wahlbezirk Vorhalle Mitte;16;Hagen;0;16
13100;Corts;GRÜNE;Wahlbezirk Vorhalle Mitte;16;Hagen;0;16
10200;Schmidt;HAGEN AKTIV;Wahlbezirk Vorhalle Mitte;16;Hagen;0;16
3600;Rissmann;FDP;Wahlbezirk Vorhalle Mitte;16;Hagen;0;16
7600;Weinreich;DIE LINKE;Wahlbezirk Vorhalle Mitte;16;Hagen;0;16
1100;Özdemir;BFH;Wahlbezirk Vorhalle Mitte;16;Hagen;0;16
4700;Schulz;PRO NRW;Wahlbezirk Vorhalle Mitte;16;Hagen;0;16
6700;Schure;AfD;Wahlbezirk Vorhalle Mitte;16;Hagen;0;16
2200;Kästner;PIRATEN;Wahlbezirk Vorhalle Mitte;16;Hagen;0;16
40300;Röspel;CDU;Wahlbezirk Vorhalle Nord Eckesey;17;Hagen;1;17
51400;Söhnchen;SPD;Wahlbezirk Vorhalle Nord Eckesey;17;Hagen;1;17
8300;Panzer;GRÜNE;Wahlbezirk Vorhalle Nord Eckesey;17;Hagen;0;17
8400;Klinkert;HAGEN AKTIV;Wahlbezirk Vorhalle Nord Eckesey;17;Hagen;1;17
2700;Plahr;FDP;Wahlbezirk Vorhalle Nord Eckesey;17;Hagen;0;17
7000;Hentschel;DIE LINKE;Wahlbezirk Vorhalle Nord Eckesey;17;Hagen;0;17
400;Kubba;BFH;Wahlbezirk Vorhalle Nord Eckesey;17;Hagen;0;17
3000;Dittrich;PRO NRW;Wahlbezirk Vorhalle Nord Eckesey;17;Hagen;0;17
5200;Wegner;AfD;Wahlbezirk Vorhalle Nord Eckesey;17;Hagen;0;17
1800;Kiszkenow;PIRATEN;Wahlbezirk Vorhalle Nord Eckesey;17;Hagen;0;17
160300;Reinke;CDU;Wahlbezirk Hohenlimburg Nord;18;Hagen;1;18
95900;Brandstätter;SPD;Wahlbezirk Hohenlimburg Nord;18;Hagen;0;18
37600;Kingreen;GRÜNE;Wahlbezirk Hohenlimburg Nord;18;Hagen;1;18
24200;Nigbur-Martini;HAGEN AKTIV;Wahlbezirk Hohenlimburg Nord;18;Hagen;1;18
11900;Vesper;FDP;Wahlbezirk Hohenlimburg Nord;18;Hagen;0;18
10100;Hentschel;DIE LINKE;Wahlbezirk Hohenlimburg Nord;18;Hagen;0;18
9500;Niederköppern;PRO NRW;Wahlbezirk Hohenlimburg Nord;18;Hagen;0;18
24600;Simon;BfH;Wahlbezirk Hohenlimburg Nord;18;Hagen;0;18
10600;Schure;AfD;Wahlbezirk Hohenlimburg Nord;18;Hagen;0;18
4500;Brinkmann;PIRATEN;Wahlbezirk Hohenlimburg Nord;18;Hagen;0;18
87800;Strüwer;CDU;Wahlbezirk Hohenlimburg Ost;19;Hagen;1;19
89100;Krippner;SPD;Wahlbezirk Hohenlimburg Ost;19;Hagen;1;19
22500;Steinwender;GRÜNE;Wahlbezirk Hohenlimburg Ost;19;Hagen;0;19
7700;Walter;HAGEN AKTIV;Wahlbezirk Hohenlimburg Ost;19;Hagen;0;19
4500;Schlößer;FDP;Wahlbezirk Hohenlimburg Ost;19;Hagen;0;19
9700;Wolframm;DIE LINKE;Wahlbezirk Hohenlimburg Ost;19;Hagen;0;19
4300;Grothoff;PRO NRW;Wahlbezirk Hohenlimburg Ost;19;Hagen;0;19
45000;Schmidt;BfH;Wahlbezirk Hohenlimburg Ost;19;Hagen;0;19
10700;Dr. Dreher-Sudhoff;AfD;Wahlbezirk Hohenlimburg Ost;19;Hagen;0;19
2900;Mazny;PIRATEN;Wahlbezirk Hohenlimburg Ost;19;Hagen;0;19
55800;Fischbach;CDU;Wahlbezirk Hohenlimburg Sued;20;Hagen;1;20
77800;Timm-Bergs;SPD;Wahlbezirk Hohenlimburg Sued;20;Hagen;1;20
20300;Pfefferer;GRÜNE;Wahlbezirk Hohenlimburg Sued;20;Hagen;0;20
11600;Lohse;HAGEN AKTIV;Wahlbezirk Hohenlimburg Sued;20;Hagen;0;20
6000;Jung;FDP;Wahlbezirk Hohenlimburg Sued;20;Hagen;0;20
6400;Sondermeyer;DIE LINKE;Wahlbezirk Hohenlimburg Sued;20;Hagen;0;20
4900;Schmidt;PRO NRW;Wahlbezirk Hohenlimburg Sued;20;Hagen;0;20
42900;Willner;BfH;Wahlbezirk Hohenlimburg Sued;20;Hagen;0;20
6300;Wienand;AfD;Wahlbezirk Hohenlimburg Sued;20;Hagen;0;20
4800;Rarbach;PIRATEN;Wahlbezirk Hohenlimburg Sued;20;Hagen;0;20
85600;Beyel;CDU;Wahlbezirk Hohenlimburg West;21;Hagen;1;21
97800;Arnusch;SPD;Wahlbezirk Hohenlimburg West;21;Hagen;0;21
17500;Gerber;GRÜNE;Wahlbezirk Hohenlimburg West;21;Hagen;0;21
13100;Klatt;HAGEN AKTIV;Wahlbezirk Hohenlimburg West;21;Hagen;0;21
5300;Schlößer;FDP;Wahlbezirk Hohenlimburg West;21;Hagen;0;21
11000;Wolframm;DIE LINKE;Wahlbezirk Hohenlimburg West;21;Hagen;0;21
6400;Masson;PRO NRW;Wahlbezirk Hohenlimburg West;21;Hagen;0;21
38100;Lotz;BfH;Wahlbezirk Hohenlimburg West;21;Hagen;0;21
11200;Schmidt;AfD;Wahlbezirk Hohenlimburg West;21;Hagen;0;21
3000;Tillmann;PIRATEN;Wahlbezirk Hohenlimburg West;21;Hagen;0;21
38600;Bülbül;CDU;Wahlbezirk Eilpe;22;Hagen;0;22
51500;Grzeschista;SPD;Wahlbezirk Eilpe;22;Hagen;1;22
12600;Beuth;GRÜNE;Wahlbezirk Eilpe;22;Hagen;0;22
20300;Schmidt;HAGEN AKTIV;Wahlbezirk Eilpe;22;Hagen;1;22
4600;Gebhard;FDP;Wahlbezirk Eilpe;22;Hagen;0;22
9900;Hoffmann;DIE LINKE;Wahlbezirk Eilpe;22;Hagen;0;22
1200;Marscheider;BFH;Wahlbezirk Eilpe;22;Hagen;1;22
4800;Grothoff;PRO NRW;Wahlbezirk Eilpe;22;Hagen;0;22
8700;Buczek;AfD;Wahlbezirk Eilpe;22;Hagen;0;22
2200;Kempen;PIRATEN;Wahlbezirk Eilpe;22;Hagen;0;22
86900;Neuhaus;CDU;Wahlbezirk Dahl;23;Hagen;1;23
63200;Adler;SPD;Wahlbezirk Dahl;23;Hagen;0;23
24500;Preuß;GRÜNE;Wahlbezirk Dahl;23;Hagen;1;23
19000;Schmitz;HAGEN AKTIV;Wahlbezirk Dahl;23;Hagen;0;23
24800;Leicht;FDP;Wahlbezirk Dahl;23;Hagen;0;23
7100;Bolhöfner-Dreesbach;DIE LINKE;Wahlbezirk Dahl;23;Hagen;0;23
1500;Schuller;BFH;Wahlbezirk Dahl;23;Hagen;0;23
3600;Ulrich;PRO NRW;Wahlbezirk Dahl;23;Hagen;0;23
9700;Dr. Dreher;AfD;Wahlbezirk Dahl;23;Hagen;0;23
4000;Braun-Grimm;PIRATEN;Wahlbezirk Dahl;23;Hagen;0;23
77100;Heimhard;CDU;Wahlbezirk Eilper Feld Delstern;24;Hagen;0;24
81400;Engelhardt;SPD;Wahlbezirk Eilper Feld Delstern;24;Hagen;0;24
21100;Köppen;GRÜNE;Wahlbezirk Eilper Feld Delstern;24;Hagen;0;24
21500;Wilke;HAGEN AKTIV;Wahlbezirk Eilper Feld Delstern;24;Hagen;0;24
4600;Enders;FDP;Wahlbezirk Eilper Feld Delstern;24;Hagen;0;24
11100;Hentschel;DIE LINKE;Wahlbezirk Eilper Feld Delstern;24;Hagen;1;24
900;Memet-Aga;BFH;Wahlbezirk Eilper Feld Delstern;24;Hagen;0;24
3100;Rohde;PRO NRW;Wahlbezirk Eilper Feld Delstern;24;Hagen;0;24
15000;Eiche;AfD;Wahlbezirk Eilper Feld Delstern;24;Hagen;0;24
3200;Dressel;PIRATEN;Wahlbezirk Eilper Feld Delstern;24;Hagen;0;24
51600;Stacheter;CDU;Wahlbezirk Haspe Mitte Geweke;25;Hagen;0;25
64800;Dr. Geiersbach;SPD;Wahlbezirk Haspe Mitte Geweke;25;Hagen;1;25
16500;Börger;GRÜNE;Wahlbezirk Haspe Mitte Geweke;25;Hagen;0;25
25300;Dr. Bücker;HAGEN AKTIV;Wahlbezirk Haspe Mitte Geweke;25;Hagen;1;25
5900;Schmidt;FDP;Wahlbezirk Haspe Mitte Geweke;25;Hagen;0;25
7900;Hentschel;DIE LINKE;Wahlbezirk Haspe Mitte Geweke;25;Hagen;0;25
1100;Allwitz;BFH;Wahlbezirk Haspe Mitte Geweke;25;Hagen;0;25
4600;Neubauer;PRO NRW;Wahlbezirk Haspe Mitte Geweke;25;Hagen;0;25
6600;Fenn;AfD;Wahlbezirk Haspe Mitte Geweke;25;Hagen;0;25
2600;Kampf;PIRATEN;Wahlbezirk Haspe Mitte Geweke;25;Hagen;0;25
28900;Bremser;CDU;Wahlbezirk Haspe Ost Kueckelhausen;26;Hagen;0;26
53300;Schrötter;SPD;Wahlbezirk Haspe Ost Kueckelhausen;26;Hagen;0;26
9900;Hoffmann;GRÜNE;Wahlbezirk Haspe Ost Kueckelhausen;26;Hagen;0;26
9700;Sieling;HAGEN AKTIV;Wahlbezirk Haspe Ost Kueckelhausen;26;Hagen;1;26
1800;Escher;FDP;Wahlbezirk Haspe Ost Kueckelhausen;26;Hagen;0;26
7700;Henke;DIE LINKE;Wahlbezirk Haspe Ost Kueckelhausen;26;Hagen;0;26
400;Kotula;BFH;Wahlbezirk Haspe Ost Kueckelhausen;26;Hagen;0;26
3100;Vogthofer;PRO NRW;Wahlbezirk Haspe Ost Kueckelhausen;26;Hagen;0;26
4600;Fenn;AfD;Wahlbezirk Haspe Ost Kueckelhausen;26;Hagen;0;26
2300;Rüschenschmidt;PIRATEN;Wahlbezirk Haspe Ost Kueckelhausen;26;Hagen;0;26
65700;Romberg;CDU;Wahlbezirk Hestert;27;Hagen;1;27
72500;Thieser;SPD;Wahlbezirk Hestert;27;Hagen;1;27
23000;Stiller-Ludwig;GRÜNE;Wahlbezirk Hestert;27;Hagen;0;27
21000;Sieling;HAGEN AKTIV;Wahlbezirk Hestert;27;Hagen;0;27
8300;Platt;FDP;Wahlbezirk Hestert;27;Hagen;0;27
8000;Hentschel;DIE LINKE;Wahlbezirk Hestert;27;Hagen;0;27
1100;Ferretti-Hammer;BFH;Wahlbezirk Hestert;27;Hagen;0;27
4300;Lenkewitz;PRO NRW;Wahlbezirk Hestert;27;Hagen;0;27
7600;Goege;AfD;Wahlbezirk Hestert;27;Hagen;0;27
3900;Rüschenschmidt;PIRATEN;Wahlbezirk Hestert;27;Hagen;0;27
59900;Koch;CDU;Wahlbezirk Westerbauer;28;Hagen;0;28
94100;Stricker;SPD;Wahlbezirk Westerbauer;28;Hagen;0;28
16300;Goertz;GRÜNE;Wahlbezirk Westerbauer;28;Hagen;0;28
24400;Baltuttis;HAGEN AKTIV;Wahlbezirk Westerbauer;28;Hagen;0;28
8200;Alda;FDP;Wahlbezirk Westerbauer;28;Hagen;0;28
10900;Hermanns;DIE LINKE;Wahlbezirk Westerbauer;28;Hagen;0;28
2200;Kuczka;BFH;Wahlbezirk Westerbauer;28;Hagen;0;28
4800;Schemberger;PRO NRW;Wahlbezirk Westerbauer;28;Hagen;0;28
7500;Gashi-Popovic;AfD;Wahlbezirk Westerbauer;28;Hagen;0;28
4900;Kampf;PIRATEN;Wahlbezirk Westerbauer;28;Hagen;0;28
43700;Dr. Ramrath;CDU;Wahlbezirk Spielbrink;29;Hagen;1;29
98500;Wisotzki;SPD;Wahlbezirk Spielbrink;29;Hagen;0;29
13100;Ladwig;GRÜNE;Wahlbezirk Spielbrink;29;Hagen;0;29
14700;Gronwald;HAGEN AKTIV;Wahlbezirk Spielbrink;29;Hagen;0;29
4300;Schade-Alda;FDP;Wahlbezirk Spielbrink;29;Hagen;0;29
